Site ID,Site Name,Longitude,Latitude
PBI052,TANAH MAS,104.661,-2.93157
PBI053,TANJUNG PASIR,104.243,-3.01961
PBI055,PANGKALAN BENTENG,104.658,-2.87328
PBI056,SUNGAI RENGIT,104.58,-2.85329
PBI057,PELAJAU,104.362,-2.91364
PBI058,SENDA MUKTI,104.379,-2.68936
PBI059,KAYU ARA KUNING,104.429,-2.92153
PBI060,MEDCO TABUAN,104.214,-2.72228
PBI061,RIMBA TERAP,104.391,-2.82794
PBI062,SUKAJADI,104.651,-2.91603
PBI063,KARANG SARI BANYUASIN,104.699,-2.27147
PBI064,AIR SALEH,105.028,-2.63544
PBI065,TRITUNGGAL,104.164,-2.54075
PBI066,SUNGAI HITAM,104.638,-2.93191
PBI067,CAMAT SUKAJADI,104.651,-2.90238
PBI068,TALANG ILIR,104.639,-2.89028
PBI069,UPANG JAYA,104.91,-2.79828
PBI070,BORANG,104.86,-2.92392
PBI072,TALANG KEMANG,104.564,-2.97392
PBI073,TAJA INDAH,104.197,-2.93361
PBI074,TELUK PAYO,104.826,-2.46206
PBI075,MUARA SUGIHAN,105.213,-2.46811
PBI076,PURWOSARI,104.963,-2.55669
PBI077,PERUM HANDAYANI,104.664,-2.89772
PBI078,PENDOWO HARJO,104.99,-2.39583
PBI079,TELANG BANDUNG,104.905,-2.48981
PBI080,KELAPA DUA,104.524,-2.50625
PBI081,SEBOKOR,105.067,-2.90756
PBI082,RUKUN MAKMUR,104.466,-2.60876
PBI083,GANESA MUKTI,105.144,-2.46839
PBI084,PETALING BANYUASIN,104.311,-2.93211
PBI085,MERANTI,104.331,-2.74017
PBI086,TANJUNG MENANG,104.441,-2.84836
PBI087,SABAR JAYA,104.871,-2.97147
PBI088,TIRTO SARI,104.969,-2.95708
PBI089,BANGUN SARI,104.702,-2.65133
PBI090,TELANG REJO,104.84,-2.67922
PBI092,ENGGAL REJO,105.046,-2.5675
PBI093,MUKTI JAYA,104.907,-2.74683
PBI095,WANA MUKTI,104.421,-2.64664
PBI096,SETERIO BANYUASIN,104.38,-2.8699
PBI097,DURIAN DAUN,104.31,-2.8513
PBI098,GASING LAUT,104.735,-2.85342
PBI099,SUKATANI BANYUASIN,104.745,-2.74769
PBI100,PASAR BETUNG,104.227,-2.85242
PBI101,BETUNG KM75,104.196,-2.84429
PBI102,BUKIT BETUNG,104.216,-2.8221
PBI103,MUSI RADAH,104.727,-2.8928
PBI104,DESA TIRTORAHARJO,105.186,-2.68761
PBI105,LORONG TEMBUSAN,104.811,-3.0613
PBI106,DESA PANCAMUKTI,104.896,-2.59619
PBI107,KENTEN KERAMAT,104.77,-2.90993
PBI108,RAWAMAJU SUKOMORO,104.628,-2.92332
PBI109,SIMPANG PELABUHAN APIAPI,104.835,-2.38507
PBI110,ROAD TANJUNG SIAPI,104.788,-2.49373
PBI111,ROAD TANJUNG SIAPI 2,104.815,-2.43165
PBI112,CENDANA MUARA,105.27,-2.48305
PBI114,SRI KATON,105.009,-2.70637
PBI115,LEBUNG,104.396,-2.98628
PBI116,SUKATANI 2 BANYUASIN,104.749,-2.69501
PBI117,PEMATANG VALAS,104.904,-2.92435
PBI118,TANJUNG AUR OKI,104.927,-3.19001
PBI119,TALANG ILIR 2,104.637,-2.90855
PBI120,TALANG BUNGIN,104.624,-2.90478
PBI121,KORAMIL SUKAJADI,104.65,-2.92378
PBI122,TANAH MAS 2,104.668,-2.92407
PBI123,BUMI MAS INDAH,104.672,-2.93357
PBI124,SUKOMORO 3,104.647,-2.9134
PBI125,SIDOMULYO 18,105.149,-2.60129
PBI128,SUMBER HIDUP MUARATELANG,104.864,-2.68117
PBI129,PENUGUAN RIMAU,104.552,-2.48175
PBI131,ELOK PERSADA RESIDEN,104.763,-2.89772
PBI135,CAHAYA BERLIAN,104.402,-2.88594
PBI141,BUKIT INDAH,104.396,-2.89508
PBI142,KEDONDONG RAYE,104.389,-2.89059
PBI143,SETERIO 2 BANYUASIN,104.386,-2.88193
PBI144,MULYA AGUNG,104.415,-2.90836
PBI145,PEMBARAB BETUNG,104.231,-2.84896
PBI197,SAKO RAMBUTAN,104.868,-3.07056
PBI198,PEMDA BANYUASIN,104.409,-2.91467
PBI199,SUNGAI REBO,104.844,-3.00336
PBI200,MUARA BELIDA 2,104.563,-3.03987
PBI201,TANDING MARGA,104.266,-3.04761
PBI203,NUSA SERASAN,104.102,-2.49633
PBI204,KENTEN KERAMAT 2,104.776,-2.89704
PBI205,SRI GUNUNG 3,104.064,-2.52022
PBI206,SUKOMORO 2,104.629,-2.91564
PBI208,MARGA SUGIHAN,105.188,-2.61351
PBI210,MARGA RAHAYU,104.894,-2.55802
PBI211,PARIT BETON,104.88,-2.88972
PBI212,BANDARA RESIDENCE PLG,104.725,-2.91056
PBI213,MULYOREJO SUNGAI LILIN,104.053,-2.49805
PBI214,BUMI DARUSSALAM,104.681,-2.92052
PBI215,KEBUN SAYUR PLG,104.766,-2.92037
PBI217,LIMAU BANYUASIN,104.549,-2.89441
PBI218,SUNGSANG 2,104.906,-2.35572
PBI219,TELANG JAYA 2,104.902,-2.67269
PBI221,YON ZIKON LANGKAN,104.49,-2.926
PBI222,PELABUHAN TANJUNG API-API,104.805,-2.37477
PBI223,PT.BSS,104.455,-2.92419
PBI225,TirtaKencanaMakartiJaya,104.98,-2.44091
PBI228,Air Saleh 2,105.07,-2.63727
PBI232,HARUN SONAR 2 PLG,104.721,-2.90942
PBI233,MARIANA 2,104.88,-2.9643
PBI236,Rambutan 2,104.9,-3.09795
PBI244,PagarBulan,103.88,-3.31078
PBI263,Betung IV,104.188,-2.79104
PBM001,NEW PRABUMULIH,104.238,-3.43494
PBM002,PRABUMULIH 3,104.271,-3.38429
PBM003,STO PRABUMULIH,104.237,-3.43228
PBM005,PRABUMULIH 4,104.264,-3.41164
PBM006,PRABUMULIH BARAT,104.215,-3.43994
PBM007,SMA 2 PRABUMULIH,104.236,-3.47911
PBM008,TANJUNG RAMBANG,104.276,-3.579
PBM011,SIMPANG PENIMUR,104.158,-3.46097
PBM012,WONOSARI PRABUMULIH,104.232,-3.42536
PBM013,SIMPANG PRABUMULIH,104.238,-3.44422
PBM014,SIMPANG PANGKUL,104.316,-3.36148
PBM015,PERTAMINA PRABUMULIH,104.231,-3.43677
PBM016,MANGGA BESAR,104.24,-3.41995
PBM017,TALANG BATU,104.29,-3.54661
PBM018,LINGKAR MAS PRABUMULIH,104.267,-3.39947
PBM019,KEMANG TANDUK,104.181,-3.49847
PBM020,KUTILANG PRABUMULIH,104.243,-3.42972
PBM021,PRABUMULIH TIMUR,104.29,-3.43722
PBM022,SUBDENPOM PRABUMULIH,104.23,-3.43161
PBM025,PANGKUL PRABUMULIH,104.329,-3.38096
PBM027,GUNUNG KEMALA,104.161,-3.40181
PBM029,PADAT KARYA PRABUMULIH,104.268,-3.41775
PBM032,KARTINI PRABUMULIH,104.255,-3.40038
PBM033,ANGKATAN 45 PRABUMULIH,104.254,-3.4136
PBM035,BIMA CITRA PRABUMULIH,104.268,-3.39267
PBM037,SUKAJADI PRABUMULIH,104.255,-3.40759
PBM038,C_PBM038MW1_TBG_YaminPrabumulih,104.236,-3.42415
PBM039,GRAND NIKITA PRABUMULIH,104.259,-3.41703
PBM041,ANGGREK PRABUMULIH,104.231,-3.44416
PBM042,WAIS PRABUMULIH,104.234,-3.42968
PBM043,PASAR PRABUMULIH 2,104.24,-3.43118
PBM044,POLSEK PRABUMULIH TIMUR,104.254,-3.41855
PBM045,SUDIRMAN 2 PRABUMULIH,104.26,-3.41159
PBM046,GUNUNG IBUL,104.262,-3.40275
PBM058,BUKIT LEBAR PRABUMULIH,104.25,-3.4334
PBM059,MAJASARI PRABUMULIH,104.244,-3.43847
PBM060,PATIH GALUNG,104.224,-3.44071
PBM061,BUKIT PATIH,104.197,-3.44528
PBM062,RSUD PRABUMULIH,104.279,-3.40433
PBM063,CAMBAI PRABUMULIH,104.285,-3.3742
PBM064,PETAI PRABUMULIH,104.222,-3.42924
PBM065,GRASETA PRABUMULIH,104.271,-3.40891
PBM066,TENGGAMUS PRABUMULIH,104.261,-3.42588
PBM068,PETANANG LEMBAK,104.241,-3.35447
PBM069,SUNGAI MEDANG,104.209,-3.37494
PBM071,GUNUNG KEMALA 2,104.182,-3.41105
PBM073,GERAI PRABUMULIH NEW,104.246,-3.42269
PBM074,SUDIRMANPRABUMULIH 2,104.249,-3.4196
PBM075,PRABUJAYA,104.247,-3.4132
PBM076,SUKARAJA PRABUMULIH,104.235,-3.44942
PBM078,SukarajaPrabumulihSelatan,104.244,-3.45028
PBM079,SUDIRMAN PRABUMULIH 3,104.235,-3.44047
PBM081,DESA GUNUNG IBUL/PERUM PADAT KARYA PRABUMULIH,104.269,-3.41297
PGA001,STO PAGAR ALAM,103.25,-4.015
PGA002,PAGAR ALAM 2,103.233,-4.02537
PGA003,DEMPO SELATAN,103.359,-4.09053
PGA004,DEMPO UTARA,103.152,-4.08481
PGA005,DEMPO TENGAH,103.28,-4.04864
PGA006,GUNUNG DEMPO,103.201,-4.03211
PGA008,BUMI AGUNG PGA,103.193,-4.06436
PGA009,TINGGI ARI,103.261,-4.02989
PGA011,SELIBAR,103.232,-3.99578
PGA012,TALANG TANGSI,103.292,-3.99141
PGA013,ATUNG BUNGSU,103.407,-4.00836
PGA014,JOKOH,103.27,-4.09059
PGA015,TANJUNG TEBAT,103.438,-3.98066
PGA017,TEBAT LANGSAT,103.38,-4.1058
PGA018,SUKACINTA DEMPO,103.385,-4.05345
PGA019,PAGAR BUMI,103.243,-4.00434
PGA021,PELANG KENIDAI,103.306,-4.07371
PGA022,PASAR PAGAR ALAM,103.251,-4.02303
PGA025,SMP PGRI PAGAR ALAM,103.254,-4.01731
PGA026,PASAR PAGAR ALAM 2,103.242,-4.0239
PGA027,TUMBAK ULAS,103.255,-4.02741
PGA028,KABUREJO PAGAR ALAM,103.24,-4.01502
PKP001,STO PKP CENTRUM,106.115,-2.11817
PKP002,GIRIMAYA,106.121,-2.1424
PKP003,KACANG PEDANG,106.098,-2.12653
PKP004,SMADA,106.14,-2.13397
PKP005,SUZUYA,106.116,-2.13142
PKP006,SELINDUNG,106.11,-2.099
PKP007,GRAPARI PKP MIC,106.129,-2.15639
PKP009,PANGKAL BALAM,106.128,-2.10114
PKP011,AIR ITAM,106.165,-2.14604
PKP012,RANGKUI,106.095,-2.151
PKP013,BUKIT MERAPEN,106.09,-2.10922
PKP014,RAMAYANA PANGKAL PINANG INDOOR,106.117,-2.12792
PKP016,RCTI PANGKAL PINANG,106.111,-2.14944
PKP018,RSBT TIMAH,106.118,-2.10906
PKP019,PASIR GARAM,106.145,-2.12022
PKP020,PASAR PAGI PKP,106.108,-2.11836
PKP021,BUKIT TANI,106.101,-2.11844
PKP022,SAMPUR,106.15,-2.14169
PKP023,PUNCAK BARU,106.112,-2.12187
PKP024,SEMABUNG,106.124,-2.13522
PKP025,GRAND MILLENIUM,106.129,-2.14883
PKP026,SIMPANG KERAMAT,106.095,-2.13775
PKP027,PASIR PADI,106.165,-2.12464
PKP028,PARIT LALANG,106.11,-2.13932
PKP029,PEMPROV BABEL,106.157,-2.15382
PKP030,BUKIT BARU,106.105,-2.10633
PKP031,SIMPANG DKT,106.107,-2.12456
PKP032,GERUNGGANG,106.071,-2.11337
PKP033,KEBON KELAPA,106.119,-2.12539
PKP035,PINTU AIR,106.104,-2.13305
PKP036,BANGKA TRADE CENTRE INDOOR,106.117,-2.12883
PKP039,HOTEL SANTIKA PKP INDOOR,106.128,-2.15458
PKP040,DEPATI AMIR,106.137,-2.16747
PKP041,HOTEL SERATA,106.167,-2.10464
PKP042,HOTEL NOVOTEL PKP INDOOR,106.13,-2.15744
PKP043,BEDUKANG,106.119,-2.09637
PKP044,KOBA DUL,106.132,-2.18398
PKP046,SELINDUNG LAMA,106.111,-2.08324
PKP047,MELINTANG,106.115,-2.14597
PKP048,INSPEKSI PKP,106.114,-2.12736
PKP049,KAMPUNG MELAYU,106.09,-2.11726
PKP050,EKARINI PKP,106.098,-2.13284
PKP051,MANGKOL PKP,106.098,-2.14602
PKP052,KOMPLEK GRAPARI,106.132,-2.15397
PKP053,SELINDUNG 2 PKP,106.106,-2.09191
PKP054,BUKIT INTAN PKP,106.133,-2.1364
PKP055,DEPATI HAMZAH PKP,106.158,-2.14314
PKP056,GOLF GIRIMAYA,106.118,-2.15432
PKP058,PUYUH RAYA PKP,106.097,-2.11625
PKP059,NATUNA PKP,106.119,-2.10476
PKP060,DULPAPI PKP,106.128,-2.15697
PKP061,AL YUSRO PKP,106.113,-2.11329
PKP062,SIMPANG GABEK PKP,106.112,-2.10628
PKP065,PU PKP,106.089,-2.13639
PKP066,PEMKOT PKP,106.115,-2.14142
PKP067,RAYA MUNTOK PKP,106.109,-2.1341
PKP068,TERMINAL GIRIMAYA PKP,106.12,-2.1476
PKP069,MANGKOL 2 PKP,106.106,-2.14534
PKP072,SENANGIN PKP,106.124,-2.10277
PKP076,KAMPAK FATMAWATI,106.084,-2.10776
PKP077,KEJAKSAAN PKP,106.09,-2.12234
PKP078,MENTOK KM5 PKP,106.081,-2.13576
PKP079,GANDARIA PKP,106.086,-2.12199
PKP080,PEMPROV 2 BABEL,106.167,-2.16041
PKP081,SMPN 10 PKP,106.168,-2.13895
PKP082,BEDADE PKP,106.161,-2.14871
PKP083,TAMAN KOTA PKP,106.153,-2.14949
PKP084,ALEXANDER PKP,106.144,-2.14012
PKP085,ZAMRUT PKP,106.131,-2.13043
PKP086,TEGAL PKP,106.123,-2.12919
PKP087,TELUK BAYUR PKP,106.123,-2.12521
PKP088,BATU KALDERA,106.13,-2.12347
PKP089,SEMABUNG LAMA PKP,106.128,-2.13586
PKP090,BACANG PKP,106.137,-2.13826
PKP091,AMPUI PKP,106.129,-2.10625
PKP093,KEJAKSAAN 2 PKP,106.102,-2.12579
PKP094,BUMI ASIH PKP,106.112,-2.11782
PKP096,BIOSKOP SURYA PKP,106.113,-2.13053
PKP099,RSUD DEPATI HAMZAH PKP,106.125,-2.14499
PKP100,OPAS PKP,106.118,-2.11456
PKP105,KETAPANG PKP,106.137,-2.0996
PKP107,MENTRI URIP PKP,106.109,-2.11336
PKP108,RAWA BANGUN PKP,106.108,-2.12951
PKP110,CITRA ELEKTRONIK PKP,106.119,-2.1361
PKP112,SUNGAI ASEM PKP,106.105,-2.13753
PKP113,PERUMAHAN INTAN PKP,106.135,-2.14352
PKP114,MESJID RAHMAN PKP,106.132,-2.17227
PKP115,DELIMA PKP,106.157,-2.16996
PKP118,KAWASAN INDUSTRI PKP,106.145,-2.10755
PKP120,AIR MAWAR PKP,106.138,-2.12593
PKP121,PERUMNAS SAPIR BIRU PKP,106.162,-2.1402
PKP122,TIRTADARMA PKP,106.144,-2.1293
PKP124,ASTON SOLL MARINA INDOOR,106.132,-2.18036
PKP125,BASKARA BAKTI,106.22,-2.25633
PKP126,CAMBAI SELATAN,106.157,-2.25002
PKP127,SIMPANG TERAK 2,106.069,-2.19413
PKP128,PASAR BATU BELUBANG,106.186,-2.1694
PKP129,SAMPUR ATAS,106.174,-2.15408
PKP130,SEMUJUR BANGKAI,106.179,-2.17573
PKP132,KM 8 SIMPANG KATIS,106.084,-2.17461
PKP134,PEDINDANG,106.088,-2.16607
PKP135,KAMPUNG BINTANG,106.114,-2.13631
PKP136,PIKAS PKP,106.104,-2.11428
PKP137,MESJID RAYA TUA TUNU,106.077,-2.10961
PKP139,KERAMAT RANGKUI,106.091,-2.14417
PKP140,PERUMAHAN PEPABRI PKP,106.161,-2.1318
PLG001,PALEMBANG CENTRUM,104.748,-2.97788
PLG002,KENTEN UJUNG,104.769,-2.93492
PLG003,STO TALANG KELAPA,104.722,-2.93914
PLG004,SEI BUAH,104.791,-2.964
PLG005,STO SEBRANG ULU,104.77,-3.00286
PLG006,KERTAPATI,104.75,-3.03883
PLG007,SIARAN,104.79,-2.92906
PLG008,RIAU,104.738,-2.98747
PLG009,WAY HITAM,104.723,-2.972
PLG010,PLAJU BAKARAN,104.82,-3.00331
PLG011,KUSUMA BANGSA,104.777,-2.94925
PLG012,GRAPARI PALEMBANG,104.768,-2.9765
PLG013,PTC INDOOR,104.761,-2.95108
PLG014,YAYASAN IBA,104.764,-2.96508
PLG015,SUZUKI POLDA,104.738,-2.96022
PLG017,R SUKAMTO,104.755,-2.94978
PLG018,KM 12,104.688,-2.915
PLG019,AHMAD YANI,104.794,-2.99191
PLG020,BAY SALIM,104.758,-2.97197
PLG021,HERO,104.752,-2.98308
PLG022,SATU ULU,104.755,-3.01542
PLG024,JL RATNA,104.749,-2.99536
PLG025,ASTA MURCA,104.777,-2.96744
PLG026,LT MUROD,104.73,-2.95433
PLG027,KS TUBUN,104.757,-2.979
PLG028,INDOSIAR,104.737,-2.97197
PLG029,PASAR 16 ILIR,104.765,-2.98728
PLG030,SUKARAMAI,104.716,-2.91986
PLG031,SEI HITAM,104.719,-2.98773
PLG032,ANGGADA,104.791,-2.95275
PLG033,TAMAN KENTEN,104.771,-2.95619
PLG034,SERSAN SANI,104.744,-2.94281
PLG036,AHMAD YANI 2,104.784,-2.99243
PLG037,DI PANJAITAN,104.811,-2.99492
PLG038,SUKATANI,104.757,-2.93108
PLG039,MASJID LAMA,104.755,-2.98825
PLG040,SUKARAME 2,104.717,-2.92847
PLG041,SEKIP UJUNG,104.752,-2.95831
PLG043,KOMPLEK PUSRI,104.8,-2.96852
PLG044,BUKIT BESAR,104.731,-2.98392
PLG045,PRABU MANGKUR,104.78,-2.92258
PLG046,TALANG KRONGGO,104.736,-3.0039
PLG047,SUNGKI,104.751,-3.02686
PLG048,SLAMET RIYADI PALEMBANG,104.769,-2.98083
PLG049,KAMBOJA,104.741,-2.96889
PLG050,JAKABARING,104.783,-3.047
PLG051,KENTEN LAUT,104.771,-2.89983
PLG052,LINGKAR BARAT PALEMBANG,104.701,-2.94889
PLG053,LEBONG SIARAN,104.744,-2.93236
PLG054,KAYU ARA,104.726,-3.07914
PLG056,BUKIT SIGUNTANG,104.724,-2.99651
PLG059,IP PLASA OUT E,104.758,-2.98374
PLG060,SANJAYA E,104.752,-2.9775
PLG062,INDRAJAYA MICRO,104.745,-2.98264
PLG063,PASAR CINDE E,104.755,-2.9801
PLG065,HOTEL SANJAYA INDOOR,104.752,-2.9775
PLG066,IP PLASA INDOOR,104.758,-2.98395
PLG067,SWARNA DWIPA EMICRO,104.748,-2.99078
PLG068,MEGAHRIA INDOOR,104.761,-2.98592
PLG070,MEGAHRIA OD,104.761,-2.98592
PLG071,PALEMBANG TRADE CENTER,104.761,-2.95108
PLG072,HOTEL ASTON,104.742,-2.977
PLG073,SANTOSO,104.747,-2.96606
PLG074,SUNGAI GERONG,104.849,-2.98617
PLG075,TALANG BETUTU,104.707,-2.88644
PLG076,GANDUS,104.686,-3.00661
PLG077,NOVOTEL PALEMBANG,104.765,-2.94972
PLG078,BANDARA PALEMBANG,104.705,-2.89505
PLG079,GUBERNUR SUMSEL,104.751,-2.9762
PLG081,PALEMBANG SQUARE,104.742,-2.97611
PLG082,PALEMBANG INDAH MALL (MACRO),104.754,-2.98478
PLG084,PASAR INDUK JAKABARING,104.774,-3.02725
PLG085,SIMPANG CHARITAS,104.754,-2.97643
PLG087,HOTEL HORISON,104.747,-2.97789
PLG089,HOTEL ROYAL ASIA,104.761,-2.97601
PLG090,TTC PALEMBANG,104.726,-2.97758
PLG091,MUSI 2,104.72,-3.01612
PLG092,MANGKUNEGARA,104.765,-2.94202
PLG093,SAPTAMARGA,104.783,-2.93972
PLG094,GERAI DEMPO,104.764,-2.98005
PLG095,HOTEL SINTERA RELOK,104.76,-2.98677
PLG096,MDP BUILDING INDOOR,104.764,-2.98002
PLG097,SRIJAYA,104.721,-2.95858
PLG098,MERAH MATA,104.847,-2.9455
PLG099,DWIKORA,104.745,-2.97364
PLG101,DIPONEGORO,104.751,-2.98664
PLG102,ALANG-ALANG LEBAR,104.692,-2.91294
PLG103,KARYA JAYA,104.742,-3.06603
PLG105,SEI SELINCAH,104.821,-2.96681
PLG106,PIPA REJA,104.758,-2.93878
PLG107,DUA ILIR,104.782,-2.96058
PLG109,SIMPANG SEKIP,104.751,-2.97172
PLG110,PASAR LEMABANG,104.783,-2.97164
PLG111,KENTEN SAKO,104.771,-2.91785
PLG112,TEGAL BINANGUN,104.806,-3.02214
PLG113,TUJUH ULU,104.766,-2.99577
PLG114,DUA ULU,104.757,-3.00314
PLG116,SIRING AGUNG,104.713,-2.97347
PLG117,KEMANG MANIS,104.735,-2.99686
PLG118,SRIMULYA,104.799,-2.94598
PLG119,PUNCAK SEKUNING,104.738,-2.98225
PLG120,MADANG DALAM,104.749,-2.96406
PLG121,BASUKI RAHMAT,104.745,-2.95598
PLG122,M ISA,104.768,-2.96978
PLG123,EMPAT BELAS ULU,104.776,-2.99602
PLG124,PAKJO,104.729,-2.95914
PLG125,SOSIAL,104.734,-2.95209
PLG126,TALANG WURUK,104.716,-2.94556
PLG127,MASKAREBET,104.693,-2.92431
PLG128,PERUMNAS SAKO,104.786,-2.92669
PLG129,SUKARAMI INDAH,104.715,-2.91867
PLG130,KALANG ANYAR,104.738,-3.01571
PLG131,PESANTREN THOWALIB,104.667,-2.99411
PLG134,SENTOSA,104.799,-3.00719
PLG137,PALEMBANG INDAH MALL,104.754,-2.98478
PLG139,SAKO,104.795,-2.92031
PLG140,KAPTEN ABDULLAH,104.818,-2.9997
PLG141,BAGUS KUNING,104.801,-2.99339
PLG143,STO BUKIT SIGUNTANG,104.721,-3.00246
PLG144,PERTAMINA UP3 PLAJU,104.826,-2.99311
PLG145,WAHID HASYIM,104.759,-3.00947
PLG146,UMP PALEMBANG,104.78,-2.99773
PLG147,PERUM TALANG KELAPA,104.694,-2.93752
PLG148,TRI DARMA PERMAI,104.728,-2.89483
PLG149,HOTEL SAHID IMARA INDOOR,104.751,-2.97183
PLG150,HOTEL QUALITY DAIRA PALEMBANG,104.752,-2.97374
PLG151,LETKOL ISKANDAR,104.756,-2.98385
PLG152,HOTEL ARYA DUTA PALEMBANG,104.741,-2.97719
PLG153,PASAR 16 ILIR INDOOR,104.764,-2.9894
PLG154,PASAR 16 TENGKURUK,104.762,-2.98837
PLG155,KOMPLEKS POLIGON,104.715,-3.00788
PLG156,BANTEN PLAJU,104.784,-2.99933
PLG157,MAKRAYU,104.744,-3.00172
PLG158,TANGGA BUNTUNG,104.746,-3.0122
PLG160,DELAPAN ILIR,104.763,-2.93493
PLG161,PALEMBANG STAR,104.716,-2.91108
PLG168,SULTAN MANSYUR,104.726,-3.00363
PLG169,TIGA BELAS ULU,104.771,-2.98884
PLG170,PERINTIS KEMERDEKAAN,104.774,-2.97501
PLG171,KKO USMAN BADARUDIN,104.791,-2.97386
PLG172,SABO KINGKING,104.789,-2.9798
PLG173,DEKRANASDA,104.783,-3.03277
PLG174,PONOROGO,104.747,-2.93677
PLG175,SUKABANGUN 2,104.737,-2.93256
PLG176,KALIDONI,104.786,-2.94596
PLG177,VILLA EVER GREEN,104.784,-2.95353
PLG178,GRAND CITY,104.683,-2.9358
PLG179,MAYOR ZEIN,104.806,-2.96867
PLG180,STISIPOL,104.749,-2.94673
PLG181,BASUKI RAHMAT 2,104.753,-2.95389
PLG182,KARTIKA RAYA,104.779,-2.93083
PLG183,GOTONG ROYONG,104.73,-2.9681
PLG185,MAYOR SALIM BATUBARA,104.758,-2.96502
PLG187,SIMPANG PATAL,104.768,-2.94928
PLG189,KARYA BARU,104.708,-2.95977
PLG190,KIMAROGAN,104.745,-3.04586
PLG191,SEMATANG BORANG,104.803,-2.92057
PLG192,LIMA ULU,104.766,-3.0139
PLG193,KOMPLEKS PERUMDAN,104.709,-2.9405
PLG194,SOEKARNO HATTA,104.709,-2.9249
PLG195,TANJUNG SARI PLG,104.776,-2.94266
PLG196,SUKODADI,104.67,-2.90405
PLG200,HOTEL GRAND ZURY,104.764,-2.97105
PLG201,BANK SUMSEL JAKABARING,104.781,-3.01626
PLG203,BINA WARGA,104.773,-2.96144
PLG204,TANJUNG BURUNG,104.741,-2.9987
PLG205,PULOKERTO,104.684,-3.0189
PLG206,SEKANAK,104.757,-2.99391
PLG207,LINTAS MUSI,104.72,-3.03229
PLG208,SIMPANG KENTEN UJUNG,104.77,-2.92448
PLG209,KAPTEN RIVAI,104.744,-2.98641
PLG211,PLAJU DARAT,104.818,-3.02954
PLG212,NEW HOTEL ASTON PALEMBANG,104.747,-2.95463
PLG213,JALAN PASUNDAN,104.806,-2.9551
PLG214,SAKO BARU,104.793,-2.93625
PLG215,PERUM PU,104.765,-2.91492
PLG216,TANJUNG BARANGAN,104.68,-2.95744
PLG217,RAWASARI,104.758,-2.95567
PLG218,JALAN NAGA,104.781,-2.98827
PLG219,TALANG KERAMAT,104.757,-2.89956
PLG220,TPA SUKAJAYA,104.749,-2.91587
PLG224,30 ILIR,104.749,-3.00189
PLG225,3 ILIR,104.783,-2.9766
PLG227,KALIDONI UJUNG,104.802,-2.95935
PLG228,SPARMAN PALEMBANG,104.74,-2.93707
PLG229,SINGO RATIJO,104.74,-2.9408
PLG230,ARIO KEMUNING,104.743,-2.95189
PLG231,MELABURI,104.778,-2.90317
PLG232,SEPAKAT,104.699,-2.91732
PLG233,SURYA SAKTI,104.725,-2.92682
PLG234,ISWAHYUDI,104.793,-2.9465
PLG235,KRISNA,104.798,-2.925
PLG236,WISMA ATLIT,104.791,-3.0186
PLG237,LAWUNG SARI,104.769,-2.96302
PLG238,JALAN PDAM,104.731,-3.01296
PLG239,RAMA RAYA,104.765,-2.97457
PLG240,KEMAS RINDO,104.755,-3.02365
PLG241,KIARA KUNING,104.746,-2.99889
PLG242,HOTEL CENDANA,104.744,-2.96389
PLG243,WARNET QUEEN,104.785,-2.93551
PLG244,LORONG SEJAHTERA,104.74,-2.91755
PLG245,PERSATUAN SAKO,104.785,-2.92188
PLG246,SUTRA KARYABARU,104.711,-2.95037
PLG247,BESTARI KALIDONI,104.829,-2.97306
PLG248,VACANT LAND,104.864,-2.98327
PLG249,BATUJAJAR PALEMBANG,104.733,-2.92617
PLG250,SERASAN SAKO,104.758,-2.92187
PLG251,BERINGIN PALEMBANG,104.733,-2.93844
PLG252,DANAU OPI,104.791,-3.05108
PLG253,SWADAYA SAKO,104.775,-2.91878
PLG254,ANWAR ARSYAD,104.723,-2.96782
PLG255,PANGERAN RATU,104.774,-3.01781
PLG257,ORDE BARU,104.741,-2.9254
PLG258,ASRAMA HAJI,104.71,-2.92025
PLG259,TAQWA PALEMBANG,104.835,-2.9553
PLG260,PRODUKSIM,104.774,-2.97187
PLG263,NASKAH PALEMBANG,104.725,-2.93514
PLG264,ANWAR MANGKU,104.803,-3.00107
PLG266,RAMAH KASIH,104.778,-2.95678
PLG267,TALANG KERAMAT 2,104.762,-2.9062
PLG268,AJENDAM PALEMBANG,104.788,-2.95878
PLG269,KASNARIANSYAH,104.734,-2.95817
PLG270,BUKIT SANGKAL,104.789,-2.93808
PLG271,TALANG BINANGUN,104.811,-3.01753
PLG272,LORONG KEDUKAN,104.747,-3.0073
PLG273,PANGERAN KENAYAN,104.744,-3.01705
PLG274,SUAK PERMAI,104.739,-2.90897
PLG275,Jalan Langgar,104.764,-2.92575
PLG276,JALAN PERTAHANAN,104.794,-2.99684
PLG277,SRIMULYA 2,104.813,-2.94857
PLG278,KAPTEN ROBANI KADIR,104.829,-3.01822
PLG279,BUKIT BARU ILIR,104.705,-2.9817
PLG281,RADIAL PLG,104.747,-2.98075
PLG282,MARZUKI PLG,104.72,-2.9628
PLG284,KANCIL PUTIH,104.715,-2.98095
PLG286,BKB PALEMBANG,104.761,-2.99148
PLG287,ALI GATMIR,104.768,-2.9846
PLG288,PATIN PLG,104.783,-2.92876
